"","B220","CD106","CD11b","CD11c","CD16.32","CD169","CD19","CD21.35","CD27","CD3","CD31","CD35","CD4","CD44","CD45","CD5","CD71","CD79b","CD8a","CD90","ERTR7","F4.80","IgD","IgM","Ly6C","Ly6G","MHCII","NKp46","TCR","Ter119"
"codex_463",1143.98522949219,3194.8369140625,122.215065002441,1452.2548828125,-388.803253173828,295.627136230469,546.182739257812,73.2339477539062,225.71858215332,638.736083984375,395.068176269531,45.8406257629395,102.951637268066,2107.11572265625,3300.79321289062,-19.2705707550049,879.187683105469,501.599975585938,503.495452880859,945.343017578125,-993.594604492188,3530.298828125,1233.40209960938,136.035873413086,252.108245849609,166.966934204102,923.067199707031,547.782165527344,-148.998931884766,829.681518554688
"codex_464",767.392456054688,1504.57006835938,137.99919128418,636.094421386719,670.352783203125,305.40771484375,856.561157226562,15.113862991333,-46.0039596557617,-416.030395507812,1444.23364257812,262.509124755859,-651.48388671875,786.407104492188,918.623962402344,-196.276016235352,150.526840209961,1532.03930664062,439.832183837891,903.112976074219,337.744659423828,67.325569152832,-61.6344680786133,439.213989257812,128.368591308594,99.861572265625,425.347900390625,287.008056640625,137.716690063477,92.0433578491211
"codex_465",1101.79455566406,277.552124023438,106.896965026855,804.118408203125,654.115356445312,-515.558715820312,770.821716308594,31.6029205322266,444.878356933594,-404.166046142578,647.075988769531,397.875457763672,-121.177230834961,889.031127929688,1497.57556152344,-385.021636962891,27.3594970703125,1330.31750488281,3.85493659973145,934.608642578125,320.254089355469,399.817779541016,1448.35339355469,144.662521362305,-57.7548561096191,-95.3451690673828,1753.53942871094,448.549194335938,566.21923828125,-35.3360481262207
"codex_466",280.382751464844,6409.58203125,207.205841064453,1593.92504882812,982.38525390625,459.80712890625,631.286315917969,44.1511306762695,504.093811035156,592.505432128906,1391.03784179688,464.823089599609,692.044982910156,7602.8837890625,1101.84997558594,167.243133544922,393.586822509766,658.389038085938,1049.61694335938,1557.47131347656,665.737243652344,3271.86352539062,162.844833374023,154.265182495117,294.978881835938,178.515029907227,291.554565429688,391.525787353516,744.900939941406,-38.6489448547363
"codex_467",772.452270507812,2036.89514160156,274.174530029297,1479.64294433594,414.166046142578,-947.513977050781,255.420989990234,-97.70556640625,428.8857421875,-1145.29528808594,2015.58813476562,403.300537109375,400.009765625,2605.7099609375,1276.74572753906,54.6777648925781,-121.804794311523,2145.9013671875,398.747680664062,2235.40209960938,1060.18347167969,292.755187988281,7076.42236328125,388.388031005859,-157.108123779297,-110.460960388184,4273.40966796875,507.791809082031,398.27978515625,1149.12829589844
"codex_468",-1177.5283203125,722.617980957031,49.402904510498,554.876586914062,425.014312744141,-859.578674316406,-382.369293212891,63.2434501647949,-94.4861602783203,-1383.01013183594,759.890197753906,159.187805175781,-797.849243164062,3900.81787109375,417.618377685547,-2027.40576171875,-144.842361450195,-320.453552246094,-429.349365234375,371.049377441406,116.100715637207,433.179931640625,-1460.52856445312,-319.669250488281,-662.933959960938,-457.314239501953,1644.42041015625,305.563842773438,64.1496810913086,-131.611907958984
"codex_469",1016.33966064453,1686.744140625,168.595550537109,1724.9013671875,2287.76391601562,-143.043380737305,345.310607910156,105.613632202148,314.316741943359,-152.985153198242,2164.6298828125,364.993774414062,42.6871910095215,5899.7939453125,1428.86669921875,304.540191650391,2080.01440429688,1337.60180664062,872.114318847656,1491.34899902344,2096.68237304688,1724.45532226562,974.865112304688,108.628707885742,53.3422431945801,68.4505310058594,993.120178222656,782.899780273438,268.424774169922,68.889533996582
"codex_470",2110.00756835938,1904.1875,192.429016113281,1540.46276855469,1067.59155273438,4195.00732421875,4168.9091796875,157.197311401367,1085.99450683594,3403.96801757812,860.886657714844,1043.21643066406,2416.3115234375,277.088195800781,1579.05383300781,1190.34704589844,464.094940185547,1940.49755859375,4175.32080078125,2209.05395507812,-190.884552001953,2245.8828125,15.6359481811523,1025.65734863281,2216.43896484375,1131.12573242188,-2283.28857421875,367.069549560547,1823.31689453125,289.803375244141
"codex_471",3057.60546875,1408.01965332031,231.43196105957,865.493408203125,627.387634277344,455.192291259766,2041.45776367188,90.1893768310547,2653.26293945312,276.342926025391,870.720764160156,472.925079345703,-184.201416015625,-69.3139419555664,6793.81640625,252.85075378418,90.2583770751953,4243.52783203125,935.454345703125,1578.34936523438,3625.10131835938,-417.714691162109,5074.013671875,576.200500488281,183.609725952148,104.739471435547,1557.85437011719,1927.4169921875,1524.85363769531,419.524017333984
"codex_472",-701.743469238281,-354.086944580078,91.0315475463867,687.485778808594,-597.330932617188,-3.92832064628601,68.5559005737305,48.7625885009766,1794.78601074219,1010.53686523438,1042.51452636719,106.835174560547,7158.9775390625,-536.992553710938,1956.37683105469,4111.32861328125,498.910949707031,-495.431976318359,340.337738037109,2538.08837890625,398.639984130859,-683.540100097656,-1281.79345703125,-80.8685684204102,25.3728485107422,4.64038896560669,-709.969116210938,-329.977294921875,2188.94775390625,996.032897949219
"codex_473",524.610229492188,1336.41870117188,75.0990295410156,456.606170654297,646.199096679688,-1318.8056640625,-1066.310546875,-45.3247566223145,-266.756317138672,-1789.41101074219,1361.40161132812,-14.3125314712524,-791.7919921875,2757.91748046875,3170.73901367188,-911.568664550781,-115.605827331543,1555.73559570312,-1173.54748535156,-48.3421630859375,-571.514770507812,1605.73486328125,2420.81762695312,86.5701904296875,-610.975402832031,-340.358184814453,3204.10009765625,212.964462280273,-1007.68725585938,145.105331420898
"codex_474",1257.85607910156,3324.50830078125,257.038543701172,1812.00390625,2493.78295898438,-431.568206787109,1498.63366699219,-55.4790077209473,804.86865234375,-54.5624198913574,2177.755859375,728.54345703125,907.78515625,4470.46728515625,4907.103515625,1023.61181640625,-478.679809570312,3230.87817382812,486.759002685547,2719.15161132812,150.588592529297,1798.13745117188,4457.4140625,527.599060058594,40.1669273376465,43.5777587890625,3703.78735351562,589.864013671875,2414.90576171875,-351.400573730469
"codex_475",4157.6376953125,19596.63671875,1846.65209960938,14154.4833984375,15836.400390625,13559.1796875,22776.974609375,-913.249877929688,10270.80859375,15711.357421875,4337.99365234375,5399.53857421875,11249.4580078125,-1394.0419921875,6729.32568359375,20103.26953125,-539.271484375,7003.67529296875,14839.619140625,16597.740234375,4856.4365234375,8570.15234375,3097.46020507812,5437.7119140625,11871.552734375,5793.92822265625,3424.27270507812,576.771484375,18594.40625,1250.28820800781
"codex_476",-817.01611328125,3417.27514648438,130.229064941406,1522.02990722656,1211.44396972656,42.1281661987305,389.631988525391,-61.9356803894043,604.1728515625,24.498628616333,1382.23254394531,217.368362426758,-16.1735935211182,2361.89453125,562.434753417969,-51.9618530273438,-88.7459487915039,-284.79248046875,669.259704589844,1093.15869140625,3815.17651367188,951.554016113281,-733.642761230469,-445.584503173828,171.277297973633,44.8480606079102,1213.4921875,542.959716796875,582.272521972656,74.4604797363281
"codex_477",204.461227416992,2765.25463867188,134.029876708984,1189.1865234375,2473.005859375,-2005.92492675781,294.797241210938,-238.472961425781,252.499298095703,-1917.45141601562,2148.20385742188,268.849792480469,-579.638732910156,2460.0830078125,3680.41162109375,-393.552734375,-399.211669921875,2542.71362304688,-673.990051269531,1348.3818359375,730.893920898438,1521.73120117188,2454.23754882812,307.615509033203,-275.397399902344,-270.338317871094,6880.4765625,470.225952148438,-96.8488311767578,476.988525390625
"codex_478",1230.59252929688,4318.2919921875,224.63720703125,2223.1943359375,834.645324707031,581.817993164062,1285.66564941406,164.631332397461,845.25146484375,567.7763671875,1501.94787597656,511.478332519531,657.611877441406,4243.81787109375,1818.37280273438,552.853942871094,2346.75219726562,1376.28918457031,1456.20007324219,2218.38354492188,2638.07543945312,2517.45678710938,525.283630371094,242.357055664062,221.722610473633,215.954086303711,682.319763183594,423.951354980469,1054.12829589844,246.727294921875
"codex_479",1205.17565917969,7198.18603515625,616.445373535156,4540.69970703125,4965.68310546875,5701.17529296875,10289.2119140625,-173.890426635742,4069.826171875,9106.9873046875,1111.90661621094,2589.3662109375,6492.52880859375,-1534.96215820312,3979.76953125,20599.048828125,-143.748794555664,2047.2373046875,7237.08203125,9085.203125,1202.94482421875,785.909118652344,-273.368133544922,1282.86071777344,4326.240234375,1983.81518554688,130.735290527344,843.021301269531,8666.4892578125,437.482879638672
"codex_480",2364.61303710938,-1627.23681640625,74.9433288574219,588.8203125,467.738830566406,-639.746276855469,560.398132324219,50.7697296142578,-16.1129703521729,-891.767944335938,914.898315429688,231.142929077148,-457.746398925781,-243.171340942383,1443.71020507812,-690.535461425781,723.597839355469,2450.06665039062,-600.946411132812,167.744812011719,290.373077392578,-105.57120513916,2187.24609375,260.24755859375,-165.523498535156,-97.0147094726562,2457.142578125,197.996612548828,-683.105773925781,147.783828735352
"codex_481",1435.66564941406,1424.58264160156,113.656440734863,1668.77099609375,414.3515625,223.393844604492,231.628173828125,353.102020263672,374.656646728516,-112.770637512207,921.273681640625,693.30517578125,807.134826660156,4897.3984375,-651.791137695312,101.59351348877,2824.93090820312,566.239013671875,789.801574707031,1240.83825683594,2523.99731445312,793.724792480469,-511.934478759766,60.421516418457,144.351013183594,96.8156509399414,-103.979499816895,128.909408569336,81.8236999511719,140.426956176758
"codex_482",-934.619750976562,2198.02172851562,560.035339355469,2345.39428710938,142.157943725586,-786.627990722656,-288.888488769531,-138.421417236328,-112.90340423584,-1035.58862304688,1223.77551269531,1162.15478515625,-603.516357421875,3844.18823242188,1768.32934570312,-151.507293701172,-451.263458251953,2225.26538085938,445.087707519531,1212.90441894531,6153.54443359375,-551.967590332031,-614.023010253906,4473.078125,-51.1094245910645,-120.624237060547,2713.71826171875,700.799987792969,-447.121978759766,-21.7667217254639
"codex_483",-1175.42797851562,2072.77612304688,62.3963623046875,472.963531494141,310.275451660156,380.696716308594,-265.543365478516,83.2576293945312,688.840454101562,1114.16357421875,655.499572753906,208.878875732422,466.726715087891,2833.1962890625,670.481079101562,-21.0533561706543,-460.706787109375,-1849.9306640625,157.371246337891,163.505096435547,-31.849437713623,1063.19311523438,-2307.5986328125,-287.150268554688,100.355316162109,55.7910308837891,-151.398132324219,104.166770935059,726.823059082031,-51.1601066589355
"codex_484",1574.220703125,2145.703125,224.153991699219,1677.16027832031,2018.41198730469,-674.045715332031,734.87109375,-88.5226974487305,368.433929443359,-698.763061523438,2022.16235351562,465.7578125,-137.333892822266,4235.06103515625,3339.97119140625,-63.6720504760742,-91.6383285522461,2948.5595703125,434.017517089844,1577.75854492188,2947.70239257812,1523.81677246094,2694.15673828125,537.358825683594,272.155914306641,90.7322082519531,3387.29248046875,365.366394042969,297.99658203125,21.1819438934326
"codex_485",1496.43395996094,232.075469970703,87.6113433837891,858.4697265625,179.491088867188,-341.388427734375,138.900604248047,110.117988586426,1204.55883789062,-500.9736328125,1296.87841796875,139.043487548828,125.289619445801,1895.259765625,4750.97314453125,22.6252841949463,643.623596191406,930.567810058594,-82.0274124145508,515.827819824219,222.942459106445,-65.5381546020508,2365.20678710938,-2.51556539535522,-94.2985458374023,-49.8526420593262,1026.26147460938,3269.47045898438,-153.511123657227,172.779190063477
"codex_486",-149.054534912109,-365.451904296875,-104.651519775391,-20.3894805908203,-759.253967285156,-3052.05786132812,-2673.4677734375,6.69735145568848,-972.300537109375,-3196.27905273438,2310.61572265625,-443.099243164062,-2090.3515625,7406.10595703125,6566.6474609375,-2659.59594726562,-92.0984649658203,1337.94580078125,-2019.65600585938,-1044.42492675781,66.49951171875,3472.02905273438,795.200744628906,-563.611022949219,-1815.24304199219,-951.561401367188,4750.8251953125,669.15869140625,-2194.40747070312,646.285095214844
"codex_487",822.133056640625,1664.65649414062,187.253540039062,1942.92980957031,1420.38586425781,702.143859863281,1002.05084228516,39.9142227172852,522.937438964844,520.850830078125,1418.76745605469,253.361267089844,482.089294433594,4096.45556640625,686.823547363281,532.130920410156,2043.99365234375,1138.01977539062,1489.4677734375,1729.04223632812,2789.251953125,2056.64013671875,566.069274902344,207.792373657227,271.484527587891,222.09912109375,449.8154296875,407.231079101562,751.055847167969,327.814819335938
"codex_488",-1089.56481933594,163.884948730469,49.263916015625,546.429382324219,125.926666259766,534.010803222656,-424.882781982422,12.6038131713867,1009.82312011719,409.026733398438,1440.83190917969,-14.1864700317383,-500.430450439453,1654.0302734375,465.252258300781,115.128845214844,546.93017578125,-1570.24694824219,826.410705566406,673.6064453125,886.432922363281,143.703323364258,-1956.97216796875,-230.952438354492,130.913635253906,121.00163269043,-1008.89251708984,6213.38623046875,-27.5187473297119,1174.79895019531
"codex_489",3840.1513671875,-44.6801452636719,104.010879516602,860.66796875,1474.80810546875,-536.673156738281,1619.92419433594,131.236618041992,62.7528915405273,-947.616088867188,813.377136230469,442.556488037109,-590.56884765625,385.507904052734,3286.38208007812,-762.088500976562,53.0257148742676,3753.44384765625,-720.945068359375,107.522834777832,-439.705352783203,-180.222320556641,2095.45874023438,366.981750488281,-171.599227905273,-126.278442382812,2919.52368164062,180.949676513672,-97.6754684448242,-504.403594970703
"codex_490",-252.3564453125,1995.87219238281,28.8930339813232,146.877365112305,2657.638671875,561.50927734375,75.7581405639648,52.9232521057129,323.637390136719,801.611877441406,22.8587322235107,-84.4625091552734,-72.1718597412109,-548.715881347656,928.820983886719,16.9467353820801,40.359188079834,-1214.53369140625,272.789978027344,1048.73962402344,44.1719093322754,-382.425598144531,-1337.25524902344,-438.969360351562,319.771575927734,157.137588500977,-1392.986328125,762.277160644531,34.5433349609375,-129.397964477539
"codex_491",-154.867492675781,233.048538208008,1595.75500488281,1122.982421875,5997.58837890625,145.118377685547,366.175354003906,27.9282131195068,1039.61328125,6.93837070465088,848.498229980469,1037.58923339844,108.182334899902,2972.01513671875,3359.59301757812,275.899230957031,-253.541793823242,1145.92065429688,869.263610839844,1370.07287597656,2797.794921875,590.1962890625,118.66374206543,2074.87866210938,1500.3505859375,96.5209732055664,303.542388916016,305.827178955078,-158.00227355957,86.1701354980469
"codex_492",-169.275497436523,-659.664672851562,153.046142578125,317.369323730469,-126.316230773926,248.537796020508,442.981353759766,-6.62059307098389,291.033630371094,121.675262451172,239.505935668945,240.829971313477,277.994445800781,-574.982360839844,-223.210296630859,177.164566040039,247.583358764648,201.399658203125,218.014770507812,569.478210449219,-1525.00476074219,445.967071533203,17.9609565734863,323.98046875,82.1556015014648,30.6502323150635,314.936981201172,51.8402862548828,465.357086181641,130.027862548828
"codex_493",757.77490234375,4027.50952148438,553.654357910156,1151.18054199219,3175.3974609375,944.269287109375,195.329483032227,160.549942016602,-56.649585723877,740.640502929688,767.195068359375,1319.30895996094,895.179626464844,3554.23120117188,2819.62915039062,624.431518554688,278.016174316406,2911.34448242188,1142.18774414062,1426.27270507812,-164.553115844727,1641.96166992188,1329.24011230469,5446.3056640625,308.755554199219,220.969573974609,-615.039428710938,204.327117919922,-126.491317749023,105.104637145996
"codex_494",-44.0935478210449,2748.65454101562,121.736068725586,1068.12182617188,-1.87287819385529,-179.363922119141,489.527374267578,-65.510498046875,268.42138671875,-291.695709228516,1112.74096679688,265.167938232422,82.5214920043945,2180.97998046875,2752.94506835938,207.691207885742,-27.4904117584229,1433.90930175781,487.479888916016,1050.59289550781,408.741302490234,1718.88244628906,1296.79150390625,477.846435546875,48.7697067260742,-5.71907377243042,2423.85375976562,317.984558105469,392.356170654297,328.193023681641
"codex_495",1351.94750976562,3606.04736328125,-404.945068359375,1430.77014160156,943.419738769531,922.812255859375,1674.94323730469,182.512969970703,1090.23559570312,757.563232421875,1349.90026855469,-645.490478515625,765.409118652344,1994.65869140625,882.240417480469,502.162048339844,2216.37426757812,104.648170471191,924.633422851562,1349.98315429688,3642.8544921875,700.850036621094,478.135375976562,-5063.19140625,121.615287780762,205.637954711914,-243.689315795898,620.254211425781,1641.69970703125,490.234527587891
"codex_496",-1127.05859375,7757.8515625,334.930572509766,3387.38818359375,5846.87939453125,717.147827148438,1880.93383789062,-7.7755880355835,294.294616699219,-652.402648925781,3123.87109375,-501.066253662109,-948.141723632812,6735.45068359375,4718.166015625,-1754.89208984375,304.911224365234,875.301391601562,1376.94055175781,3236.0419921875,1899.47888183594,3884.34765625,199.241439819336,-579.26708984375,-1814.61315917969,-779.503173828125,5630.9306640625,1063.55456542969,484.910522460938,743.468505859375
"codex_497",-29.4184246063232,3266.787109375,368.840087890625,2697.37573242188,15226.9873046875,291.959381103516,810.505920410156,10.9610071182251,846.247863769531,457.391845703125,3879.77172851562,-132.123641967773,145.343246459961,2765.41162109375,1655.73120117188,302.601654052734,33.5574150085449,721.435791015625,1272.77758789062,3270.31787109375,5533.36962890625,263.424560546875,52.0088996887207,-257.013946533203,387.046356201172,148.149169921875,624.380004882812,616.320434570312,434.280517578125,634.000671386719
"codex_498",2287.36889648438,4326.68505859375,137.559417724609,3566.33349609375,4891.119140625,558.691772460938,1775.41271972656,190.754013061523,1405.58337402344,761.973754882812,2855.28881835938,498.365478515625,759.850219726562,5135.77392578125,3735.25439453125,752.390808105469,4750.69140625,1925.96362304688,2418.78247070312,3253.578125,3220.2333984375,2312.083984375,868.349975585938,-433.193817138672,420.742980957031,292.575134277344,1375.00427246094,510.969604492188,1192.22485351562,749.953186035156
"codex_499",293.693023681641,1694.10009765625,99.9054489135742,1018.47912597656,1233.54907226562,-222.580596923828,958.214599609375,7.32246541976929,658.731811523438,-69.9311218261719,1072.16333007812,445.244201660156,429.088958740234,1614.55798339844,1920.65478515625,391.503448486328,-45.9032325744629,1074.9150390625,358.044189453125,1288.06567382812,291.957183837891,1401.88037109375,529.720336914062,186.162521362305,72.7373962402344,-5.72019672393799,1548.85510253906,504.445251464844,871.197265625,8.98987293243408
"codex_500",-983.669799804688,-2100.4072265625,1666.82043457031,-635.624816894531,-5138.47802734375,142.041809082031,-2523.83984375,-17.1216583251953,-2130.68383789062,127.434661865234,-1221.02661132812,4342.0166015625,85.2827072143555,-530.142700195312,-1190.71179199219,413.028961181641,65.9769439697266,1952.68200683594,1264.134765625,-27.3347091674805,-3824.39013671875,-33.2263870239258,-1166.03503417969,19664.03515625,108.91300201416,90.1604156494141,-369.980224609375,312.227416992188,-2378.60522460938,-93.1007614135742
"codex_501",395.525970458984,623.570007324219,245.508834838867,703.161071777344,1116.58874511719,-1068.02160644531,427.182891845703,-56.6527862548828,125.512397766113,-1019.52465820312,390.811553955078,207.965316772461,-374.858489990234,866.588012695312,1264.24682617188,-247.384902954102,-10.1604604721069,1876.5517578125,-538.84033203125,608.396484375,218.716857910156,-634.259033203125,3177.89990234375,224.003845214844,-222.740676879883,-165.762084960938,2899.37866210938,-3.39933371543884,86.0780334472656,12.6140966415405
"codex_502",3708.58984375,2378.49145507812,190.386154174805,1882.86328125,1664.60363769531,-648.996704101562,1674.75915527344,142.788726806641,293.956085205078,-1199.60424804688,2110.4931640625,461.553344726562,-1305.02392578125,3608.1484375,3852.18017578125,-751.12158203125,49.5198173522949,2424.47802734375,-30.6560401916504,495.951324462891,767.750854492188,1830.49670410156,4217.08154296875,151.837860107422,-119.034217834473,-110.072532653809,4312.52587890625,393.483428955078,-1034.59545898438,158.10578918457
"codex_503",4019.18188476562,23753.546875,3553.40161132812,18290.28515625,20015.279296875,13839.8623046875,28782.455078125,-1826.677734375,16402.423828125,9708.609375,5941.3662109375,9075.3203125,10842.3720703125,-9378.236328125,2599.4267578125,10051.7958984375,-542.640502929688,12150.904296875,18337.072265625,23908.640625,6168.689453125,6033.54296875,4990.6083984375,9547.7158203125,19091.03515625,9097.005859375,7423.38330078125,1281.10583496094,25175.224609375,2253.7783203125
"codex_504",-39.5407447814941,3503.65478515625,48.1890182495117,1720.009765625,1301.32897949219,628.258850097656,568.505981445312,124.750694274902,726.563781738281,720.334228515625,661.028076171875,392.631622314453,490.936584472656,7587.0234375,1102.7158203125,227.600875854492,746.632995605469,-11.8493852615356,1058.16162109375,1303.74890136719,865.279602050781,2552.42309570312,-1089.19116210938,62.9414291381836,244.632965087891,128.049041748047,-179.240051269531,505.784301757812,580.99951171875,-88.4728088378906
"codex_505",-300.651123046875,825.839477539062,396.943756103516,838.682678222656,-27.7121963500977,52.8450469970703,483.318572998047,69.4464340209961,1856.10876464844,953.706359863281,811.413330078125,342.316101074219,6705.09619140625,486.790496826172,3608.44580078125,3683.76025390625,23.5453052520752,647.210571289062,212.960296630859,5126.21044921875,1208.56604003906,-106.301734924316,30.4373111724854,232.516464233398,144.454620361328,265.266510009766,2.11729788780212,388.479919433594,2937.40649414062,247.604751586914
"codex_506",785.918701171875,1530.91516113281,217.644515991211,2252.63134765625,1779.64025878906,-1753.86901855469,1430.07763671875,-49.0799980163574,909.80078125,-1429.37524414062,2062.14990234375,788.673767089844,-1670.18139648438,1472.39404296875,3330.87182617188,74.3244934082031,-273.908477783203,2297.4521484375,1765.36596679688,3443.36450195312,3018.73022460938,-1207.54357910156,1425.67224121094,374.590942382812,-433.419708251953,-341.926116943359,8262.0458984375,529.544311523438,1023.59942626953,502.510070800781
"codex_507",-426.010040283203,90.5639114379883,-300.720550537109,-614.492858886719,-1329.22985839844,120.456657409668,-794.765563964844,399.656677246094,-1040.06860351562,-269.202301025391,1130.64086914062,-587.824401855469,-201.256820678711,1658.89916992188,-479.580261230469,-618.235229492188,148.109298706055,-1470.70825195312,-1207.27270507812,-1416.01281738281,-1200.08483886719,424.124420166016,-1251.02893066406,-853.6953125,-1761.88940429688,-795.322082519531,-1243.71862792969,260.496276855469,-980.061584472656,102.181053161621
"codex_508",1122.759765625,872.214904785156,144.712493896484,1361.404296875,526.421691894531,97.509765625,610.737731933594,170.436218261719,489.823303222656,-35.1847534179688,978.519897460938,406.508941650391,430.959777832031,967.380554199219,532.540405273438,358.711700439453,2221.75,997.411499023438,687.870544433594,1223.52734375,787.043884277344,874.290954589844,316.300170898438,57.107608795166,32.5419082641602,66.2348709106445,510.265441894531,321.827087402344,426.57275390625,389.191589355469
"codex_509",1697.33752441406,753.667785644531,-231.593353271484,58.6852531433105,-726.317749023438,771.80029296875,726.309387207031,152.621704101562,-22.8455657958984,663.825866699219,604.57763671875,12.8658599853516,376.429870605469,885.929565429688,1411.11083984375,342.424926757812,-117.291831970215,1616.44702148438,629.064331054688,129.128067016602,21.6237468719482,1279.24719238281,1248.0888671875,153.707916259766,69.1318588256836,86.194709777832,-1457.69921875,807.334106445312,148.261291503906,535.080932617188
"codex_510",1069.75927734375,1342.55529785156,126.818855285645,752.144409179688,290.67431640625,-132.03303527832,367.519805908203,146.876235961914,331.914703369141,-768.191345214844,4585.220703125,303.5400390625,-972.46337890625,234.150497436523,391.268615722656,-647.120178222656,-110.294624328613,909.003723144531,35.2387962341309,-539.412658691406,-242.527587890625,219.896102905273,1582.75830078125,156.063995361328,70.3681640625,-22.9176235198975,1462.78442382812,239.151123046875,-791.392578125,964.39111328125
"codex_511",1458.82580566406,799.65966796875,151.662216186523,1189.1123046875,647.865539550781,51.500129699707,696.083618164062,337.246734619141,460.540130615234,-215.635803222656,713.068603515625,736.171752929688,1045.81652832031,1085.0078125,77.1743316650391,278.445037841797,1582.48937988281,1106.14294433594,483.024932861328,1142.60620117188,855.699279785156,258.578857421875,365.321899414062,222.843414306641,83.2958450317383,52.7184829711914,403.482513427734,565.183471679688,553.420104980469,212.082946777344
"codex_512",-395.911193847656,298.720581054688,59.8203735351562,467.938110351562,202.063415527344,334.02490234375,131.247955322266,-101.641166687012,309.353088378906,459.849853515625,67.4382553100586,-66.8823776245117,-200.807830810547,1738.66479492188,686.987182617188,-104.282196044922,-358.308166503906,-1730.11938476562,265.829772949219,360.127349853516,-236.21028137207,400.692016601562,-1187.45825195312,-178.749954223633,72.3428039550781,56.8092842102051,482.888732910156,-32.201847076416,486.852691650391,-230.361968994141
"codex_513",3160.3056640625,1989.2099609375,254.748565673828,1262.05407714844,1754.07836914062,-244.573440551758,2150.34497070312,208.966812133789,511.247589111328,-605.716491699219,1306.40051269531,952.778137207031,80.4603652954102,377.312347412109,3320.69409179688,91.9946441650391,225.096923828125,6906.72021484375,611.577392578125,1718.95324707031,1300.68408203125,-134.223861694336,5231.30712890625,1360.05932617188,85.9743423461914,22.1653308868408,2442.29248046875,701.487609863281,697.556884765625,123.578689575195
"codex_514",485.598266601562,4076.19458007812,48.2800903320312,1720.32604980469,9446.125,166.02262878418,393.378967285156,37.8027839660645,597.631042480469,202.678726196289,1786.88537597656,-70.2196655273438,-387.143035888672,1967.72509765625,1306.20532226562,40.7866592407227,227.775970458984,154.004867553711,710.112854003906,1454.58410644531,5451.54541015625,1148.94421386719,57.2893524169922,-661.7666015625,67.3714447021484,64.678596496582,792.250732421875,1125.38989257812,22.6040267944336,282.848602294922
"codex_515",597.471923828125,936.294494628906,256.368530273438,915.788330078125,212.127548217773,304.564178466797,206.922424316406,81.5145645141602,38.3666648864746,114.580406188965,757.306640625,306.512145996094,244.906463623047,1395.55285644531,-135.152633666992,376.745971679688,1515.76599121094,746.336242675781,718.831176757812,914.826416015625,2038.29467773438,758.646789550781,290.766479492188,1103.10339355469,56.2314987182617,76.0373001098633,561.575317382812,207.716323852539,159.136489868164,308.730438232422
"codex_516",-916.276977539062,4644.8310546875,150.249877929688,1018.26300048828,1816.14685058594,249.141586303711,377.597595214844,-171.453079223633,405.949432373047,192.020172119141,1686.82666015625,151.760559082031,-495.477233886719,2126.75537109375,1908.98278808594,-176.883666992188,-506.150054931641,326.030609130859,504.148864746094,1140.25854492188,2642.20092773438,2596.09545898438,-85.2600936889648,139.182327270508,201.640991210938,96.0720901489258,2145.80249023438,457.253509521484,561.875061035156,-152.923782348633
"codex_517",2757.54223632812,3761.05322265625,434.590881347656,2552.68310546875,3539.79052734375,-1059.13415527344,1557.60571289062,-28.0756988525391,440.636108398438,-1303.28698730469,2145.4755859375,702.950073242188,-528.145324707031,5039.55322265625,6737.93017578125,-269.392456054688,-135.462310791016,4673.9765625,1138.79125976562,2291.0673828125,5979.35400390625,196.9267578125,5303.71435546875,1691.01245117188,54.4934959411621,-158.531784057617,4288.6748046875,384.747436523438,51.1677017211914,-79.8537139892578
"codex_518",28.4623165130615,1217.01037597656,791.133239746094,2312.9638671875,3435.63696289062,271.193206787109,180.67350769043,73.2494659423828,991.398864746094,224.682434082031,1711.57360839844,291.372375488281,214.483612060547,5995.8623046875,5829.939453125,496.9609375,753.699645996094,1203.45642089844,1248.23962402344,1935.99011230469,1027.08422851562,2146.79052734375,138.43586730957,138.777130126953,412.754669189453,101.597152709961,121.360748291016,7096.3056640625,-9.33973407745361,676.057067871094
"codex_519",4204.9697265625,21060.9375,8781.412109375,22371.12109375,24243.43359375,17931.1640625,28351.357421875,-73.6020660400391,17592.8828125,15715.7880859375,11196.1064453125,8667.453125,12205.5517578125,-3467.27514648438,3034.13671875,10733.0693359375,2253.83544921875,12205.7783203125,20073.681640625,26335.234375,9707.845703125,16316.6044921875,13453.49609375,16565.47265625,25385.771484375,16082.08203125,16483.830078125,1360.46740722656,28300.8046875,5075.51953125
"codex_520",289.836212158203,2694.5400390625,1773.01501464844,4530.3056640625,12826.0576171875,466.155914306641,1658.06994628906,54.6060752868652,1712.15222167969,610.596557617188,3411.3837890625,-1005.48272705078,649.737609863281,15009.9189453125,7361.353515625,900.61962890625,139.723434448242,2379.9033203125,2181.89208984375,3537.48974609375,2503.81469726562,3457.21142578125,611.124450683594,-4587.60986328125,2686.41186523438,225.637741088867,1956.25244140625,635.294799804688,828.565612792969,942.779357910156
"codex_521",-570.29150390625,4826.6923828125,1222.51672363281,4350.2509765625,12235.2236328125,-2570.625,868.829284667969,-439.690704345703,1305.78173828125,-2192.16455078125,3273.11547851562,870.151306152344,-1115.728515625,4378.68896484375,5043.11962890625,-519.713012695312,572.630249023438,4566.35205078125,483.202545166016,3572.67163085938,3422.404296875,-450.035125732422,2078.81982421875,861.804382324219,322.979675292969,-43.7336959838867,9700.70703125,358.222473144531,364.594451904297,350.918670654297
